review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
nice,4,2025-07-12 09:59:47,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
very bad experience.,1,2025-07-12 09:09:17,Google Play,NEGATIVE,-0.9998070597648621,['very bad experience'],sadness,{'very bad experience': 'Negative'},review
very nice,5,2025-07-12 07:11:35,Google Play,POSITIVE,0.9998563528060913,[],joy,{},review
good,5,2025-07-12 06:09:25,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Awesome,5,2025-07-12 03:17:55,Google Play,POSITIVE,0.9998682737350464,[],joy,{},review
good,5,2025-07-12 00:38:50,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-07-11 23:23:54,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
💯,5,2025-07-11 23:11:50,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
excellent service 👍👍👍👍,5,2025-07-11 22:04:13,Google Play,POSITIVE,0.9998108744621277,['excellent service'],joy,{'excellent service': 'Positive'},review
Umang app ≥ SBI bank servers 😁 keep waiting..... kya yaaar,1,2025-07-11 21:58:35,Google Play,NEGATIVE,-0.9949226975440979,"['umang app ≥ sbi bank servers 😁', 'yaaar']",neutral,"{'umang app ≥ sbi bank servers 😁': 'Neutral', 'yaaar': 'Neutral'}",review
good,5,2025-07-11 19:38:34,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"very worst app, when we have placed the request for pf withdrawal showing success but unable to track",1,2025-07-11 19:31:29,Google Play,NEGATIVE,-0.9997639060020447,"['very worst app', 'the request', 'pf withdrawal', 'success']",disgust,"{'very worst app': 'Negative', 'the request': 'Positive', 'pf withdrawal': 'Positive', 'success': 'Negative'}",feature_request
vad service,3,2025-07-11 19:15:53,Google Play,NEGATIVE,-0.9509932994842529,['vad service'],neutral,{'vad service': 'Positive'},review
very good,1,2025-07-11 18:54:34,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
"wonderful app,safest and covers every step",5,2025-07-11 18:51:44,Google Play,POSITIVE,0.9998834133148193,"['wonderful app', 'every step']",joy,"{'wonderful app': 'Positive', 'every step': 'Positive'}",review
VERY GOOD nice,5,2025-07-11 17:25:24,Google Play,POSITIVE,0.9998626708984375,[],joy,{},review
good 👍,5,2025-07-11 17:22:07,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
very Good,5,2025-07-11 16:25:10,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
very good app,5,2025-07-11 16:19:21,Google Play,POSITIVE,0.9998675584793091,['very good app'],joy,{'very good app': 'Positive'},review
"my mobile number is registers and Linked to digilocker, but still this app shows as not registered and not Link",1,2025-07-11 16:05:47,Google Play,NEGATIVE,-0.9995673298835754,"['my mobile number', 'registers', 'digilocker', 'this app']",sadness,"{'my mobile number': 'Negative', 'registers': 'Negative', 'digilocker': 'Negative', 'this app': 'Negative'}",review
service nahi hi pa raha hai,1,2025-07-11 16:02:41,Google Play,NEGATIVE,-0.8828467726707458,[],neutral,{},review
very good,5,2025-07-11 15:06:05,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
good almost,3,2025-07-11 15:04:03,Google Play,POSITIVE,0.9998353719711304,[],neutral,{},review
100% safe,5,2025-07-11 14:52:54,Google Play,POSITIVE,0.9996824264526367,[],neutral,{},review
👍👍,5,2025-07-11 14:39:33,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
always server down 😔,1,2025-07-11 14:09:15,Google Play,NEGATIVE,-0.9976789355278015,[],neutral,{},review
browser defunct. monitor properly,1,2025-07-11 13:33:44,Google Play,NEGATIVE,-0.9995988011360168,[],sadness,{},review
nice,1,2025-07-11 13:25:12,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
good experience,5,2025-07-11 12:36:46,Google Play,POSITIVE,0.9998599290847778,['good experience'],joy,{'good experience': 'Positive'},review
nice,5,2025-07-11 12:27:12,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
vary helpful,4,2025-07-11 11:54:14,Google Play,POSITIVE,0.9977546334266663,[],joy,{},review
good,5,2025-07-11 11:44:44,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
An absolute solution to resolve every necessities with a single click for every Indian,5,2025-07-11 09:49:06,Google Play,POSITIVE,0.829023540019989,"['an absolute solution', 'every necessities', 'a single click']",neutral,"{'an absolute solution': 'Positive', 'every necessities': 'Positive', 'a single click': 'Positive'}",review
bad experience 🥴,1,2025-07-11 09:16:10,Google Play,NEGATIVE,-0.9997407793998718,['bad experience'],sadness,{'bad experience': 'Negative'},review
excellent apps,5,2025-07-11 09:13:31,Google Play,POSITIVE,0.9998579025268555,['excellent apps'],joy,{'excellent apps': 'Positive'},review
super,5,2025-07-11 08:30:41,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
not interested in umang app very slow service ratings down karo 😔,1,2025-07-11 08:27:56,Google Play,NEGATIVE,-0.9992333650588989,"['umang app', 'very slow service ratings', 'karo 😔']",sadness,"{'umang app': 'Negative', 'very slow service ratings': 'Negative', 'karo 😔': 'Negative'}",review
"3months not working this app, today working",4,2025-07-11 08:16:08,Google Play,NEGATIVE,-0.9970030188560486,['this app'],sadness,{'this app': 'Negative'},bug_report
epfo ki site open nhi ho rhi,1,2025-07-11 08:14:45,Google Play,NEGATIVE,-0.9862083196640015,"['epfo ki site', 'open nhi ho rhi']",neutral,"{'epfo ki site': 'Positive', 'open nhi ho rhi': 'Neutral'}",review
This app really very bad working.. every time showing server problem. From 3months back,1,2025-07-11 07:47:11,Google Play,NEGATIVE,-0.9997925162315369,"['this app', 'server problem']",disgust,"{'this app': 'Negative', 'server problem': 'Negative'}",bug_report
nice to use,5,2025-07-11 06:57:30,Google Play,POSITIVE,0.9998076558113098,[],joy,{},review
gud work,3,2025-07-11 04:57:43,Google Play,POSITIVE,0.872447669506073,['gud work'],sadness,{'gud work': 'Positive'},review
app isn't working,1,2025-07-11 04:05:09,Google Play,NEGATIVE,-0.9995692372322083,['app'],sadness,{'app': 'Negative'},review
super,5,2025-07-11 02:14:19,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
nice good app,5,2025-07-11 01:18:31,Google Play,POSITIVE,0.9998660087585449,['nice good app'],joy,{'nice good app': 'Positive'},review
such a nice app,5,2025-07-11 00:27:28,Google Play,POSITIVE,0.9998223185539246,['such a nice app'],joy,{'such a nice app': 'Positive'},review
they really need to hire a better UI/UX designer as soon as possible.,1,2025-07-10 23:59:53,Google Play,NEGATIVE,-0.9996498823165894,['a better ui/ux designer'],neutral,{'a better ui/ux designer': 'Positive'},review
v good,5,2025-07-10 23:58:03,Google Play,POSITIVE,0.9984826445579529,[],joy,{},review
good,1,2025-07-10 23:44:44,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Always there is technical error. please solve this errors.,3,2025-07-10 23:27:13,Google Play,NEGATIVE,-0.9985979199409485,"['technical error', 'this errors']",sadness,"{'technical error': 'Negative', 'this errors': 'Negative'}",bug_report
All Time Server Problem,1,2025-07-10 22:55:39,Google Play,NEGATIVE,-0.9993855953216553,['all time server problem'],neutral,{'all time server problem': 'Negative'},bug_report
all are say your app worst,1,2025-07-10 22:02:01,Google Play,NEGATIVE,-0.999810516834259,['your app'],disgust,{'your app': 'Negative'},review
nice,5,2025-07-10 20:49:25,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
"worst App I ever used because it is always in ""developers mode"". EPFO sever are always busy and even after giving correct information, it still rejects my claim again and again",1,2025-07-10 20:48:14,Google Play,NEGATIVE,-0.9997677206993103,"['worst app', 'developers mode', 'epfo sever', 'correct information', 'my claim']",disgust,"{'worst app': 'Negative', 'developers mode': 'Negative', 'epfo sever': 'Negative', 'correct information': 'Negative', 'my claim': 'Negative'}",review
wrost app,1,2025-07-10 20:33:06,Google Play,NEGATIVE,-0.9957335591316223,['wrost app'],neutral,{'wrost app': 'Positive'},review
very good,5,2025-07-10 19:25:52,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
best,5,2025-07-10 19:24:46,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
app to badiya hai pr ye sale isme khujli kyun krte rehte hn... ungli kar kar ke iss app ko aisa kr dete hn: kabhi kuchh open nahi hota or open hota to show nhi hota😕 Thank you umang team meri aap ab kaam karne lagi.,5,2025-07-10 18:36:11,Google Play,NEGATIVE,-0.9492015838623047,"['app', 'badiya hai pr ye sale isme khujli', 'krte rehte hn', 'ungli', 'kar kar ke', 'iss app ko aisa', 'kabhi', 'kuchh open nahi hota', 'hota', 'nhi hota😕']",joy,"{'app': 'Positive', 'badiya hai pr ye sale isme khujli': 'Positive', 'krte rehte hn': 'Negative', 'ungli': 'Positive', 'kar kar ke': 'Negative', 'iss app ko aisa': 'Negative', 'kabhi': 'Negative', 'kuchh open nahi hota': 'Negative', 'hota': 'Negative', 'nhi hota😕': 'Negative'}",review
do you know why I am unable to access application instead installation.Its just on the opening interface with no further action its not opening in my phone insted after reinstallation,4,2025-07-10 18:19:19,Google Play,NEGATIVE,-0.9989390969276428,"['application', 'the opening interface', 'no further action', 'my phone', 'reinstallation']",sadness,"{'application': 'Negative', 'the opening interface': 'Negative', 'no further action': 'Negative', 'my phone': 'Negative', 'reinstallation': 'Negative'}",review
not working and I had mailed you with attached screenshot,1,2025-07-10 17:44:29,Google Play,NEGATIVE,-0.9995691180229187,['attached screenshot'],sadness,{'attached screenshot': 'Neutral'},bug_report
don't install your money is debited,1,2025-07-10 17:27:21,Google Play,NEGATIVE,-0.9969646334648132,['your money'],neutral,{'your money': 'Negative'},review
xcelent,5,2025-07-10 15:45:13,Google Play,NEGATIVE,-0.6635781526565552,[],neutral,{},review
bahut bekar,1,2025-07-10 14:54:26,Google Play,POSITIVE,0.9892177581787109,['bahut bekar'],neutral,{'bahut bekar': 'Positive'},review
ok,4,2025-07-10 14:38:42,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
"the app is showing digilocker is not connected with umang app. but when I click get started, the app is telling me digilocker is already connected with umang app.",2,2025-07-10 13:54:18,Google Play,NEGATIVE,-0.9978173971176147,"['the app', 'digilocker', 'umang app', 'the app', 'digilocker', 'umang app']",neutral,"{'the app': 'Negative', 'digilocker': 'Negative', 'umang app': 'Neutral'}",review
nice,5,2025-07-10 13:36:43,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
nice,5,2025-07-10 11:35:04,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
super,5,2025-07-10 11:32:43,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
best,3,2025-07-10 11:32:41,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
Nice,5,2025-07-10 11:26:58,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
mast,5,2025-07-10 11:19:43,Google Play,POSITIVE,0.7173449993133545,['mast'],neutral,{'mast': 'Neutral'},review
👍,3,2025-07-10 10:57:14,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
"the application run is very slow it's run to only 2/3 hours outof 24 hours this is very low application to user.... when I open the app I see always one msg ""something went wrong "" it's all right but I always see one msg... 😄",2,2025-07-10 10:47:54,Google Play,NEGATIVE,-0.9942248463630676,"['the application run', 'only 2/3 hours', 'very low application', 'user', 'the app', 'one msg', 'one msg']",surprise,"{'the application run': 'Negative', 'only 2/3 hours': 'Negative', 'very low application': 'Negative', 'user': 'Negative', 'the app': 'Negative', 'one msg': 'Negative'}",review
waste,1,2025-07-10 10:28:19,Google Play,NEGATIVE,-0.9997934699058533,['waste'],disgust,{'waste': 'Negative'},review
worst ever 😑,1,2025-07-10 10:27:26,Google Play,NEGATIVE,-0.9998098015785217,[],disgust,{},review
not working properly,1,2025-07-10 10:11:27,Google Play,NEGATIVE,-0.9997847676277161,[],sadness,{},bug_report
great 👍,4,2025-07-10 09:57:13,Google Play,POSITIVE,0.9997692704200745,[],joy,{},review
one off the best app good application,5,2025-07-10 09:47:07,Google Play,POSITIVE,0.9996609687805176,['the best app good application'],joy,{'the best app good application': 'Neutral'},review
epfo service not good.,2,2025-07-10 09:41:04,Google Play,NEGATIVE,-0.9997138381004333,['epfo service'],sadness,{'epfo service': 'Negative'},review
always server is not available 😕 very bad app,1,2025-07-10 09:00:38,Google Play,NEGATIVE,-0.9955301880836487,['very bad app'],sadness,{'very bad app': 'Negative'},review
good,5,2025-07-10 07:25:06,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"May God Shall be bless for using my old green/Poor Citizenship RATION card Once again Thanking you all.,",5,2025-07-10 01:58:44,Google Play,POSITIVE,0.9804626703262329,"['god', 'my old green/poor citizenship ration card']",joy,"{'god': 'Neutral', 'my old green/poor citizenship ration card': 'Positive'}",review
good,4,2025-07-10 01:20:28,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very good,5,2025-07-10 01:11:35,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
Most disturbing app. I am not able to check my PF Passbook for 1 month now. Whats the use of the app,1,2025-07-09 23:51:45,Google Play,NEGATIVE,-0.9981595873832703,"['most disturbing app', 'my pf passbook', '1 month', 'the use', 'the app']",disgust,"{'most disturbing app': 'Negative', 'my pf passbook': 'Negative', '1 month': 'Negative', 'the use': 'Negative', 'the app': 'Negative'}",review
very bad experience,1,2025-07-09 23:33:57,Google Play,NEGATIVE,-0.9998032450675964,['very bad experience'],sadness,{'very bad experience': 'Negative'},review
All time out of service,1,2025-07-09 23:17:43,Google Play,NEGATIVE,-0.9984821677207947,"['all time', 'service']",sadness,"{'all time': 'Negative', 'service': 'Negative'}",review
super,5,2025-07-09 22:46:16,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
wow,5,2025-07-09 22:07:08,Google Play,POSITIVE,0.999592125415802,[],surprise,{},review
good,5,2025-07-09 21:34:54,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice 👍👍👍,5,2025-07-09 21:30:48,Google Play,POSITIVE,0.9998424053192139,['nice 👍'],neutral,{'nice 👍': 'Positive'},review
worst 😞,1,2025-07-09 19:49:02,Google Play,NEGATIVE,-0.9998087286949158,[],disgust,{},review
good,4,2025-07-09 19:36:15,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
super app,5,2025-07-09 18:46:21,Google Play,POSITIVE,0.9932268261909485,['super app'],neutral,{'super app': 'Positive'},review
im apply pf for umang26.06.25... but today date 9.07.25...no any answer.. worst app.. very very worst.,1,2025-07-09 18:21:37,Google Play,NEGATIVE,-0.9998087286949158,"['umang26.06.25', 'worst app']",sadness,"{'umang26.06.25': 'Negative', 'worst app': 'Negative'}",review
Excellent 👌,5,2025-07-09 17:29:05,Google Play,POSITIVE,0.9998458623886108,[],neutral,{},review
"App is quite slow, EPFO under it does not work most of the time, even if it works again it is slow and gets logged out frequently. ""Regret inconvenience we are facing technical issue"" message is frequent. Unique error messages are shown - API access limit reached, request blocked till.... Moreover the live chat option for help is of no help.",1,2025-07-09 17:07:47,Google Play,NEGATIVE,-0.998887836933136,"['app', 'epfo', 'the time', 'technical issue"" message', 'unique error messages', 'api access limit', 'request', 'the live chat option', 'help', 'no help']",neutral,"{'app': 'Negative', 'epfo': 'Negative', 'the time': 'Negative', 'technical issue"" message': 'Negative', 'unique error messages': 'Negative', 'api access limit': 'Negative', 'request': 'Negative', 'the live chat option': 'Negative', 'help': 'Negative', 'no help': 'Negative'}",bug_report
EPFO page never loads in this app it loads like hell. Even the site works this slow then what is the point of having such apps and government websites when it can't handle a certain load. Highly disappointed with both the services,1,2025-07-09 16:34:47,Google Play,NEGATIVE,-0.9995323419570923,"['epfo page', 'this app', 'hell', 'even the site', 'the point', 'such apps', 'government websites', 'a certain load', 'both the services']",sadness,"{'epfo page': 'Negative', 'this app': 'Negative', 'hell': 'Negative', 'even the site': 'Negative', 'the point': 'Negative', 'such apps': 'Negative', 'government websites': 'Negative', 'a certain load': 'Negative', 'both the services': 'Negative'}",review
good,5,2025-07-09 15:56:33,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
excellent 👌,5,2025-07-09 15:48:20,Google Play,POSITIVE,0.9998458623886108,[],joy,{},review
very good app,5,2025-07-09 15:26:01,Google Play,POSITIVE,0.9998675584793091,['very good app'],joy,{'very good app': 'Positive'},review
good,4,2025-07-09 14:53:12,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
not opening,5,2025-07-09 14:39:21,Google Play,NEGATIVE,-0.9996150732040405,[],neutral,{},review
very good,5,2025-07-09 14:36:00,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
very poor service Umang... if we apply for PF in Umang it shows submitted at the portal for a month then it goes to the field office.on Umang for 3 days work it takes a month... if we apply through the EPFO website the same day it goes to the field office... ... very very pathetic app.. Never use umang i am deleting this app,1,2025-07-09 13:54:16,Google Play,NEGATIVE,-0.9997590184211731,"['very poor service umang', 'umang', 'the portal', 'a month', 'the field', 'office.on umang', '3 days work', 'a month', 'the epfo website', 'the field office', '... very very pathetic app', 'umang', 'this app']",sadness,"{'very poor service umang': 'Negative', 'umang': 'Negative', 'the portal': 'Negative', 'a month': 'Negative', 'the field': 'Negative', 'office.on umang': 'Negative', '3 days work': 'Negative', 'the epfo website': 'Negative', 'the field office': 'Negative', '... very very pathetic app': 'Negative', 'this app': 'Negative'}",review
nice app,5,2025-07-09 13:19:02,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
"Very bad experience with this app, nothing is working properly. Every time it shows technical error and even if i logged in with correct credentials then also it shows invalid credentials. So there is lot to improve in this app and it's not at all stable to use.",1,2025-07-09 13:16:27,Google Play,NEGATIVE,-0.9997760653495789,"['very bad experience', 'this app', 'technical error', 'correct credentials', 'invalid credentials', 'lot', 'this app']",sadness,"{'very bad experience': 'Negative', 'this app': 'Negative', 'technical error': 'Negative', 'correct credentials': 'Negative', 'invalid credentials': 'Negative', 'lot': 'Negative'}",bug_report
horrible aap,1,2025-07-09 13:12:20,Google Play,NEGATIVE,-0.9997641444206238,['horrible aap'],fear,{'horrible aap': 'Negative'},review
bast aap,5,2025-07-09 12:17:40,Google Play,POSITIVE,0.9975132942199707,['bast aap'],neutral,{'bast aap': 'Positive'},review
good app,5,2025-07-09 12:06:04,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
very worst app,1,2025-07-09 12:04:56,Google Play,NEGATIVE,-0.9997956156730652,['very worst app'],disgust,{'very worst app': 'Negative'},review
good,5,2025-07-09 11:48:32,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
this app has a serious issue with Digilocker integration. I previously used the digilocker app. Then I switched to umang app. But when I try to open digilocker documents and tap on the 'get started' button..after first tap it shows a pop up mentioning your digilocker is not connected with umang. after the second tap it says it is already connected but fails to show the documents. Please fix this as soon as possible.,1,2025-07-09 11:42:18,Google Play,NEGATIVE,-0.9995098114013672,"['this app', 'a serious issue', 'digilocker integration', 'the digilocker app', 'umang app', 'digilocker documents', 'first tap', 'a pop', 'your digilocker', 'umang', 'the second tap', 'the documents']",sadness,"{'this app': 'Negative', 'a serious issue': 'Negative', 'digilocker integration': 'Negative', 'the digilocker app': 'Negative', 'umang app': 'Negative', 'digilocker documents': 'Negative', 'first tap': 'Negative', 'a pop': 'Negative', 'your digilocker': 'Negative', 'umang': 'Negative', 'the second tap': 'Negative', 'the documents': 'Negative'}",bug_report
"Nice app, works very well,gives all accurate information. First Government best app ever I have seen.",5,2025-07-09 11:41:28,Google Play,POSITIVE,0.9997422099113464,"['nice app', 'all accurate information', 'first government', 'best app']",neutral,"{'nice app': 'Positive', 'all accurate information': 'Positive', 'first government': 'Positive', 'best app': 'Positive'}",review
𝐍𝐨𝐭 𝐨𝐩𝐞𝐧𝐢𝐧𝐠 𝐏𝐥𝐬 𝐬𝐨𝐥𝐯𝐞 𝐭𝐡𝐞 𝐢𝐬𝐬𝐮𝐞𝐬,1,2025-07-09 11:14:08,Google Play,NEGATIVE,-0.9046952128410339,"['𝐍𝐨𝐭 𝐨𝐩𝐞𝐧𝐢𝐧𝐠', '𝐏𝐥𝐬 𝐬𝐨𝐥𝐯𝐞', '𝐭𝐡𝐞 𝐢𝐬𝐬𝐮𝐞𝐬']",neutral,"{'𝐍𝐨𝐭 𝐨𝐩𝐞𝐧𝐢𝐧𝐠': 'Negative', '𝐏𝐥𝐬 𝐬𝐨𝐥𝐯𝐞': 'Negative', '𝐭𝐡𝐞 𝐢𝐬𝐬𝐮𝐞𝐬': 'Negative'}",review
"when epfo 3.0 starts , withdrawal from upi",4,2025-07-09 11:00:36,Google Play,NEGATIVE,-0.9989338517189026,['epfo'],sadness,{'epfo': 'Neutral'},review
Very disappointed with the app.,1,2025-07-09 10:56:17,Google Play,NEGATIVE,-0.9997991919517517,['the app'],sadness,{'the app': 'Negative'},review
7 out of 10 people are not able to access the app and they say the app is having heavy traffic May be it's ETERNAL LUNCH TIME for the app,1,2025-07-09 10:45:44,Google Play,NEGATIVE,-0.9995265007019043,"['7 out of 10 people', 'the app', 'the app', 'heavy traffic', 'eternal lunch time', 'the app']",sadness,"{'7 out of 10 people': 'Negative', 'the app': 'Negative', 'heavy traffic': 'Negative', 'eternal lunch time': 'Negative'}",review
good service,5,2025-07-09 10:31:58,Google Play,POSITIVE,0.9998499155044556,['good service'],neutral,{'good service': 'Positive'},review
wonder ful,5,2025-07-09 10:31:02,Google Play,POSITIVE,0.9972615242004395,[],neutral,{},review
good,5,2025-07-09 08:53:48,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
ok,5,2025-07-09 04:48:43,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
99% of time server issue,1,2025-07-09 01:12:58,Google Play,POSITIVE,0.9696927070617676,"['99%', 'time server issue']",neutral,"{'99%': 'Negative', 'time server issue': 'Negative'}",bug_report
very good 👍,5,2025-07-09 00:55:59,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
👍❤️,5,2025-07-09 00:09:58,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
Good q🙏q,5,2025-07-08 23:47:13,Google Play,POSITIVE,0.9998576641082764,[],neutral,{},review
"Not showing Epfo balance, It show as invalid. There is something error with this app",1,2025-07-08 23:34:14,Google Play,NEGATIVE,-0.9995299577713013,"['epfo balance', 'something error', 'this app']",sadness,"{'epfo balance': 'Negative', 'something error': 'Negative', 'this app': 'Negative'}",bug_report
"I'm trying to use the UMANG app, but it shows the message: 'The app version is not registered with Google Play OR you are not signed into Google Play. Please install the official UMANG app from the Google Play Store to continue.' However, I already installed it from the Play Store and my phone is running Android 15, but it's still not working.",1,2025-07-08 23:12:30,Google Play,NEGATIVE,-0.9996623992919922,"['the umang app', 'the message', 'the app version', 'google play', 'google play', 'the official umang app', 'the google play store', 'the play store', 'my phone']",sadness,"{'the umang app': 'Negative', 'the message': 'Negative', 'the app version': 'Negative', 'google play': 'Negative', 'the official umang app': 'Negative', 'the google play store': 'Negative', 'the play store': 'Negative', 'my phone': 'Negative'}",bug_report
good 👍,5,2025-07-08 23:01:32,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
good srivce,5,2025-07-08 22:40:12,Google Play,POSITIVE,0.9998519420623779,['good srivce'],joy,{'good srivce': 'Positive'},review
"I tried multiple times to create a new UAN through the UMANG app, but it keeps failing. Every time I try, it just shows a ""system error"" message. I've tried at different times and on different days, but the result is always the same. Very disappointing experience. Please fix this issue.",1,2025-07-08 22:15:19,Google Play,NEGATIVE,-0.9997221827507019,"['a new uan', 'the umang app', 'a ""system error"" message', 'different times', 'different days', 'the result', 'very disappointing experience', 'this issue']",sadness,"{'a new uan': 'Negative', 'the umang app': 'Negative', 'a ""system error"" message': 'Negative', 'different times': 'Negative', 'different days': 'Negative', 'the result': 'Negative', 'very disappointing experience': 'Negative', 'this issue': 'Negative'}",bug_report
super,5,2025-07-08 21:30:38,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
useless app not able to see the passbook details in the site.. it always say password wrong..,1,2025-07-08 20:54:42,Google Play,NEGATIVE,-0.9997478127479553,"['useless app', 'the passbook details', 'the site']",anger,"{'useless app': 'Negative', 'the passbook details': 'Negative', 'the site': 'Negative'}",review
Worst application ever! just like all other government websites this works only when we dont need it !,1,2025-07-08 20:35:36,Google Play,NEGATIVE,-0.9997730851173401,"['worst application', 'all other government websites']",disgust,"{'worst application': 'Negative', 'all other government websites': 'Negative'}",review
super,5,2025-07-08 20:17:31,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
nice,5,2025-07-08 20:07:46,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Nothing is open in this app. pls don't download. Not working at all.,1,2025-07-08 20:06:20,Google Play,NEGATIVE,-0.9997496008872986,['this app'],sadness,{'this app': 'Negative'},bug_report
terrible experince with this whenever i check for epfo balance and status it never states always show some errors,2,2025-07-08 19:35:14,Google Play,NEGATIVE,-0.9984657764434814,"['terrible experince', 'epfo balance', 'status', 'some errors']",fear,"{'terrible experince': 'Negative', 'epfo balance': 'Negative', 'status': 'Negative', 'some errors': 'Negative'}",bug_report
not well connected with services and full of bugs,1,2025-07-08 19:30:27,Google Play,NEGATIVE,-0.999797523021698,"['services', 'bugs']",sadness,"{'services': 'Negative', 'bugs': 'Negative'}",bug_report
Good 👍,3,2025-07-08 19:00:37,Google Play,POSITIVE,0.9998576641082764,[],neutral,{},review
worst,1,2025-07-08 18:55:44,Google Play,NEGATIVE,-0.9998016953468323,[],disgust,{},review
ok,4,2025-07-08 18:54:51,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
waste just keeps spinning and technical issues. Devlopers of app or the people maintaining it should be fired immediately. lack of basic app management the very simple tasks don't work. what is the use of having app that doesn't work or keeps loading 90 percent of the time. pathetic developers.,1,2025-07-08 18:36:31,Google Play,NEGATIVE,-0.9998181462287903,"['waste', 'spinning and technical issues', 'devlopers', 'app', 'the people', 'lack', 'basic app management', 'the very simple tasks', 'the use', 'app', '90 percent', 'the time', 'pathetic developers']",sadness,"{'waste': 'Negative', 'spinning and technical issues': 'Negative', 'devlopers': 'Negative', 'app': 'Negative', 'the people': 'Negative', 'lack': 'Negative', 'basic app management': 'Negative', 'the very simple tasks': 'Negative', 'the use': 'Negative', '90 percent': 'Negative', 'the time': 'Negative', 'pathetic developers': 'Negative'}",bug_report
good,5,2025-07-08 18:12:47,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"what kind of app is this , when starting the app it just freezes on start screen. It looks like an inexperienced idiot is maintaining it. can't government create good apps?",1,2025-07-08 18:12:30,Google Play,NEGATIVE,-0.9996129870414734,"['what kind', 'app', 'the app', 'start screen', 'an inexperienced idiot', 'government', 'good apps']",neutral,"{'what kind': 'Negative', 'app': 'Negative', 'the app': 'Negative', 'start screen': 'Negative', 'an inexperienced idiot': 'Negative', 'government': 'Negative', 'good apps': 'Negative'}",review
Not working,1,2025-07-08 17:26:35,Google Play,NEGATIVE,-0.9997778534889221,[],sadness,{},bug_report
we pay taxes to get poor website and mobile apps. Unable to access PF portal for last 3 days.Not sure who develop these low quality applications without any vision.,1,2025-07-08 17:19:53,Google Play,NEGATIVE,-0.9996708631515503,"['taxes', 'poor website', 'mobile apps', 'pf portal', 'last 3 days.not', 'these low quality applications', 'any vision']",sadness,"{'taxes': 'Neutral', 'poor website': 'Negative', 'mobile apps': 'Negative', 'pf portal': 'Negative', 'last 3 days.not': 'Negative', 'these low quality applications': 'Negative', 'any vision': 'Negative'}",review
