review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
Really awesome app I love it,5,2025-07-29 03:38:29,Google Play,POSITIVE,0.9998735189437866,[],joy,{},review
"this anime app is supposedly ""free"" but it isn't free at all you get attached to watching then you are forced to pay if you wanna keep watching more of the anime.",1,2025-07-29 03:34:37,Google Play,NEGATIVE,-0.9983291029930115,"['this anime app', 'the anime']",neutral,"{'this anime app': 'Negative', 'the anime': 'Neutral'}",review
peak,5,2025-07-29 03:30:01,Google Play,POSITIVE,0.9992870688438416,['peak'],neutral,{'peak': 'Negative'},review
good,5,2025-07-29 03:22:18,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"you dared pausing my anime to ask for a review, here it is",1,2025-07-29 03:08:00,Google Play,NEGATIVE,-0.8652756810188293,"['my anime', 'a review']",neutral,"{'my anime': 'Neutral', 'a review': 'Neutral'}",review
it is good,5,2025-07-29 02:12:12,Google Play,POSITIVE,0.9998494386672974,[],joy,{},review
best anime for all family members very convenient for all devices A+,5,2025-07-29 01:56:02,Google Play,POSITIVE,0.9981281161308289,"['best anime', 'all family members', 'all devices']",joy,"{'best anime': 'Positive', 'all family members': 'Positive', 'all devices': 'Positive'}",review
uWu,5,2025-07-29 01:50:03,Google Play,POSITIVE,0.9192433953285217,['uwu'],neutral,{'uwu': 'Neutral'},review
Nice anime,5,2025-07-29 01:46:11,Google Play,POSITIVE,0.999805748462677,['nice anime'],joy,{'nice anime': 'Positive'},review
good,5,2025-07-29 01:37:20,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"Amarican Crunchyroll have the rights to some dubbs, witch means that people in europe can't watch a lot of shows dubbed. I'm not talking small showes ether, One Piece, Naruto and manny more are not there. After paying for a subscription that kind of sucks.",1,2025-07-29 01:33:27,Google Play,NEGATIVE,-0.9994863271713257,"['amarican crunchyroll', 'the rights', 'some dubbs', 'witch', 'people', 'europe', 'a lot', 'shows', 'small showes', 'one piece', 'naruto', 'manny', 'a subscription', 'sucks']",disgust,"{'amarican crunchyroll': 'Negative', 'the rights': 'Negative', 'some dubbs': 'Neutral', 'witch': 'Negative', 'people': 'Negative', 'europe': 'Negative', 'a lot': 'Negative', 'shows': 'Negative', 'small showes': 'Negative', 'one piece': 'Neutral', 'naruto': 'Neutral', 'manny': 'Negative', 'a subscription': 'Negative', 'sucks': 'Negative'}",review
"can't select specific quality only available Auto. i have mega subscription, now I am using illegal website. because thare i can select specific quality. some hindi dub audio & video aren't matching.",1,2025-07-29 01:19:15,Google Play,NEGATIVE,-0.9939458966255188,"['specific quality only available auto', 'mega subscription', 'illegal website', 'specific quality', 'some hindi dub audio', 'video']",sadness,"{'specific quality only available auto': 'Negative', 'mega subscription': 'Neutral', 'illegal website': 'Negative', 'specific quality': 'Negative', 'some hindi dub audio': 'Negative', 'video': 'Negative'}",review
Can only watch a few episodes and needs premium to watch the whole anime right when I downloaded it. I only wanted to watch HxH.,1,2025-07-29 01:17:35,Google Play,NEGATIVE,-0.9898393154144287,"['a few episodes', 'premium', 'the whole anime', 'hxh']",neutral,"{'a few episodes': 'Negative', 'premium': 'Negative', 'the whole anime': 'Negative', 'hxh': 'Neutral'}",review
very good,5,2025-07-29 01:15:48,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
nice app,5,2025-07-29 00:59:43,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
This app is very good 🙂,5,2025-07-29 00:58:28,Google Play,POSITIVE,0.9998088479042053,"['this app', 'very good 🙂']",joy,"{'this app': 'Positive', 'very good 🙂': 'Positive'}",review
10/10 the app is amazing 👍,5,2025-07-29 00:54:58,Google Play,POSITIVE,0.9998112320899963,['the app'],joy,{'the app': 'Positive'},review
why not translate tamil,4,2025-07-29 00:40:32,Google Play,NEGATIVE,-0.99946528673172,['tamil'],neutral,{'tamil': 'Neutral'},review
App asks for ratings. It gets 2 stars max.,2,2025-07-29 00:38:39,Google Play,NEGATIVE,-0.9440587759017944,"['app', 'ratings', '2 stars max']",neutral,"{'app': 'Negative', 'ratings': 'Neutral', '2 stars max': 'Neutral'}",review
waste of subscription. there's not even one of the anime series which I want watch.,3,2025-07-29 00:34:44,Google Play,NEGATIVE,-0.9997983574867249,"['waste', 'subscription', 'the anime series', 'watch']",sadness,"{'waste': 'Negative', 'subscription': 'Negative', 'the anime series': 'Negative', 'watch': 'Negative'}",review
The best app to watch anime,5,2025-07-29 00:33:24,Google Play,POSITIVE,0.9998315572738647,['the best app'],neutral,{'the best app': 'Positive'},review
it's amazing 😍😍😍😍,5,2025-07-29 00:31:42,Google Play,POSITIVE,0.9998874664306641,['😍😍😍😍'],joy,{'😍😍😍😍': 'Positive'},review
"that's 1 start for taking away legacy video quality settings, new video quality settings is pathetic, I have 1000 mbps internet and even on highest settings video looks like 240p. so please give back manual controls",1,2025-07-29 00:28:50,Google Play,NEGATIVE,-0.9995539784431458,"['1 start', 'legacy video quality settings', 'new video quality settings', '1000 mbps internet', '240p', 'manual controls']",sadness,"{'1 start': 'Negative', 'legacy video quality settings': 'Negative', 'new video quality settings': 'Negative', '1000 mbps internet': 'Negative', '240p': 'Negative', 'manual controls': 'Negative'}",review
excellent quality,5,2025-07-29 00:23:12,Google Play,POSITIVE,0.9998606443405151,['excellent quality'],joy,{'excellent quality': 'Positive'},review
Please all anime Hindi dub lao,5,2025-07-29 00:03:57,Google Play,POSITIVE,0.9587129354476929,['hindi'],neutral,{'hindi': 'Negative'},review
I like this app I can watch the anime I like👍,5,2025-07-28 23:59:33,Google Play,POSITIVE,0.9985523819923401,"['this app', 'the anime']",joy,"{'this app': 'Positive', 'the anime': 'Positive'}",review
"rollback the app a few years. premium is trash. got a week free but it won't let me watch shows while playing games. $12 so I'm anchored to the app? no thanks. let me use the COVID era version where I could play games n watch(PiP), instead of picking either or. or fix it remove games n add pip.",1,2025-07-28 23:52:08,Google Play,NEGATIVE,-0.9987916350364685,"['the app', 'premium', 'trash', 'shows', 'playing games', 'the app', 'no thanks', 'the covid era version', 'games', 'watch(pip', 'games', 'pip']",sadness,"{'the app': 'Negative', 'premium': 'Negative', 'trash': 'Negative', 'shows': 'Neutral', 'playing games': 'Neutral', 'no thanks': 'Negative', 'the covid era version': 'Neutral', 'games': 'Neutral', 'watch(pip': 'Neutral', 'pip': 'Neutral'}",bug_report
it would be better if it has speed control by user on its video's and I would love if they show every anime's time table schedule which is airing ofcrs I hope the fix that and add some intresting feature's so that it can be easy to use and show all the details about genre would be nice too. other than that it's a nice apk for watching anime quality is good but they should improve the video's extra features like lock screen touch while watching stuff or many more features like that.,5,2025-07-28 23:47:08,Google Play,POSITIVE,0.7595399618148804,"['speed control', 'user', 'its video', ""every anime's time table schedule"", 'ofcrs', 'the fix', 'some intresting feature', 'all the details', 'genre', 'a nice apk', 'anime quality', ""the video's extra features"", 'lock screen touch', 'stuff', 'many more features']",neutral,"{'speed control': 'Negative', 'user': 'Neutral', 'its video': 'Negative', ""every anime's time table schedule"": 'Positive', 'ofcrs': 'Neutral', 'the fix': 'Negative', 'some intresting feature': 'Negative', 'all the details': 'Positive', 'genre': 'Neutral', 'a nice apk': 'Positive', 'anime quality': 'Positive', ""the video's extra features"": 'Negative', 'lock screen touch': 'Negative', 'stuff': 'Neutral', 'many more features': 'Negative'}",bug_report
This app is very good 👌,4,2025-07-28 23:34:48,Google Play,POSITIVE,0.9998088479042053,['this app'],joy,{'this app': 'Positive'},review
Please crunchyroll add playback speed 😭 atleast upto 2x🙏🏻,2,2025-07-28 23:15:01,Google Play,POSITIVE,0.9145802855491638,"['please crunchyroll', 'playback speed', 'atleast upto']",neutral,"{'please crunchyroll': 'Negative', 'playback speed': 'Negative', 'atleast upto': 'Negative'}",feature_request
Nice app to watch anime,5,2025-07-28 23:11:58,Google Play,POSITIVE,0.9997369647026062,"['nice app', 'anime']",joy,"{'nice app': 'Positive', 'anime': 'Positive'}",review
nice app bro 🫶🫶,5,2025-07-28 23:07:52,Google Play,POSITIVE,0.9992650151252747,['nice app bro 🫶🫶'],joy,{'nice app bro 🫶🫶': 'Positive'},review
"why your not putting english subtitles in one piece?its just only Arabic subtitles (qatar).i thought this application is complete anime series, i found out its not. its sad to say. my payment is not worth it. i hope you can fix this some issues 😢😢😢😢😢 please add overlord, major , BT-X, Eminence Shadow in your watchlist 🙏🙏🙏",3,2025-07-28 23:07:35,Google Play,NEGATIVE,-0.9996761083602905,"['english subtitles', 'one piece?its', 'just only arabic subtitles', 'this application', 'complete anime series', 'my payment', 'some issues', 'overlord, major , bt-x, eminence shadow', 'your watchlist']",sadness,"{'english subtitles': 'Negative', 'one piece?its': 'Negative', 'just only arabic subtitles': 'Negative', 'this application': 'Negative', 'complete anime series': 'Negative', 'my payment': 'Negative', 'some issues': 'Negative', 'overlord, major , bt-x, eminence shadow': 'Neutral', 'your watchlist': 'Neutral'}",bug_report
every good app for anime legally,4,2025-07-28 22:59:25,Google Play,POSITIVE,0.9386744499206543,"['every good app', 'anime']",neutral,"{'every good app': 'Neutral', 'anime': 'Neutral'}",review
"The overall app is good but somehow idk why I've been facing The ""EXO - 1004"" issue which I've never faced before 🤷 hope this could be fixed",3,2025-07-28 22:53:22,Google Play,NEGATIVE,-0.9893252849578857,"['the overall app', 'the ""exo - 1004"" issue', '🤷 hope']",neutral,"{'the overall app': 'Positive', 'the ""exo - 1004"" issue': 'Negative', '🤷 hope': 'Negative'}",bug_report
I bought premium da full rada this crunchyroll doing rada full jolly becoming,5,2025-07-28 22:49:58,Google Play,POSITIVE,0.9986634254455566,"['premium da full rada', 'rada']",joy,"{'premium da full rada': 'Positive', 'rada': 'Positive'}",review
I love that it has fighting,5,2025-07-28 22:48:35,Google Play,POSITIVE,0.9997556805610657,[],joy,{},review
"Interesting premise. A bit too contrived, but it's anime. Good graphics. Subtitles need proofreading.",4,2025-07-28 22:33:06,Google Play,POSITIVE,0.9996960163116455,"['interesting premise', 'good graphics', 'subtitles']",neutral,"{'interesting premise': 'Positive', 'good graphics': 'Positive', 'subtitles': 'Negative'}",review
"One Piece- Today's Episode, Every Father Will be Proud of it !",5,2025-07-28 22:28:20,Google Play,POSITIVE,0.9998486042022705,"[""one piece- today's episode"", 'every father']",joy,"{""one piece- today's episode"": 'Positive', 'every father': 'Positive'}",review
stop cancel oder stop using my credit card did not give permission cancel maybe if I post this you will stop trying to use my card,3,2025-07-28 22:17:33,Google Play,NEGATIVE,-0.9994465708732605,"['oder', 'my credit card', 'permission cancel', 'my card']",neutral,"{'oder': 'Negative', 'my credit card': 'Negative', 'permission cancel': 'Negative', 'my card': 'Negative'}",review
decent app wish there was a way to lock the screen.,4,2025-07-28 22:16:01,Google Play,NEGATIVE,-0.9842239022254944,"['decent app', 'a way', 'the screen']",neutral,"{'decent app': 'Positive', 'a way': 'Negative', 'the screen': 'Negative'}",feature_request
GOAT,4,2025-07-28 22:15:45,Google Play,NEGATIVE,-0.9739651679992676,['goat'],neutral,{'goat': 'Neutral'},review
This app doesn't recognise my phone number and doesn't allow me toh create an account...... useless app 💩,1,2025-07-28 22:13:43,Google Play,NEGATIVE,-0.999549925327301,"['this app', 'my phone number', 'toh', 'an account', '...... useless app']",sadness,"{'this app': 'Negative', 'my phone number': 'Negative', 'toh': 'Negative', 'an account': 'Negative', '...... useless app': 'Negative'}",review
Very Good it is a right way to watch anime,5,2025-07-28 22:08:07,Google Play,POSITIVE,0.9998716115951538,"['a right way', 'anime']",joy,"{'a right way': 'Positive', 'anime': 'Positive'}",review
"After a while of not using this app, me trying to watch some more episodes is sad because in MHA now it's premium and there is NO way I will buy premium. So please fix this!!",3,2025-07-28 22:04:41,Google Play,NEGATIVE,-0.9995288848876953,"['a while', 'this app', 'some more episodes', 'mha', 'no way', 'premium']",sadness,"{'a while': 'Neutral', 'this app': 'Neutral', 'some more episodes': 'Neutral', 'mha': 'Neutral', 'no way': 'Negative', 'premium': 'Negative'}",bug_report
there's a lot of stuff you can't watch without premium,4,2025-07-28 22:01:33,Google Play,POSITIVE,0.9974219799041748,"['a lot', 'stuff', 'premium']",neutral,"{'a lot': 'Neutral', 'stuff': 'Positive', 'premium': 'Positive'}",review
it great just need a few upgrades,4,2025-07-28 22:01:30,Google Play,NEGATIVE,-0.9551190137863159,['a few upgrades'],joy,{'a few upgrades': 'Positive'},review
India crunchyroll is of no use at all,1,2025-07-28 21:44:32,Google Play,NEGATIVE,-0.9995966553688049,"['india crunchyroll', 'no use']",neutral,"{'india crunchyroll': 'Negative', 'no use': 'Negative'}",review
"Very bad app for watching anime despite the hype, it stopped streaming anime for free after 1 week of airing in Japan, and it also has un-skippable ads, and also doesn't have a large variety of adds, which is terrible. I mean the reason why YouTube ads are bearable is because they have skippable ads and they have a wide variety of ads which makes you not feel like you're about to die seeing the same ad over and over again. It also doesn't need premium for things we care about. Please fix this",1,2025-07-28 21:37:38,Google Play,NEGATIVE,-0.9978660941123962,"['anime', 'the hype', '1 week', 'airing', 'japan', 'un-skippable ads', 'a large variety', 'adds', 'the reason', 'youtube ads', 'skippable ads', 'a wide variety', 'ads', 'the same ad', 'premium', 'things']",disgust,"{'anime': 'Negative', 'the hype': 'Negative', '1 week': 'Negative', 'airing': 'Negative', 'japan': 'Negative', 'un-skippable ads': 'Negative', 'a large variety': 'Negative', 'adds': 'Negative', 'the reason': 'Negative', 'youtube ads': 'Negative', 'skippable ads': 'Negative', 'a wide variety': 'Negative', 'ads': 'Negative', 'the same ad': 'Negative', 'premium': 'Negative', 'things': 'Negative'}",bug_report
good,5,2025-07-28 21:30:07,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Crunchyroll is best source to watch anime's,5,2025-07-28 21:22:29,Google Play,POSITIVE,0.9995676875114441,"['crunchyroll', 'best source', 'anime']",neutral,"{'crunchyroll': 'Positive', 'best source': 'Positive', 'anime': 'Positive'}",review
das IST gut,5,2025-07-28 20:59:51,Google Play,NEGATIVE,-0.945889949798584,['das'],neutral,{'das': 'Positive'},review
ads!,3,2025-07-28 20:57:21,Google Play,NEGATIVE,-0.9430969953536987,['ads'],surprise,{'ads': 'Neutral'},review
wow,5,2025-07-28 20:57:00,Google Play,POSITIVE,0.999592125415802,[],surprise,{},review
amazing easy to use and great for long trips. ig if u don't have enough money u can always use anicrush.to,5,2025-07-28 20:38:32,Google Play,POSITIVE,0.9976836442947388,"['long trips', 'enough money']",joy,"{'long trips': 'Positive', 'enough money': 'Neutral'}",review
did you seriously just interrupt me mid-anime to ask for a review? you're kidding?????,1,2025-07-28 20:35:57,Google Play,NEGATIVE,-0.9980352520942688,"['mid', 'anime', 'a review']",surprise,"{'mid': 'Negative', 'anime': 'Neutral', 'a review': 'Neutral'}",review
Super,5,2025-07-28 20:14:49,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
"We LOVE this app, so freaking much ❤️💚🩷🩵",5,2025-07-28 20:13:30,Google Play,POSITIVE,0.9997044205665588,['this app'],joy,{'this app': 'Positive'},review
review prompt appeared in the middle of my show. 1 star.,1,2025-07-28 20:06:25,Google Play,NEGATIVE,-0.9905824661254883,"['review prompt', 'the middle', 'my show', '1 star']",neutral,"{'review prompt': 'Negative', 'the middle': 'Neutral', 'my show': 'Neutral', '1 star': 'Neutral'}",review
"cruncyroll is the best anime watched app hindi, english, both dub available I liked",5,2025-07-28 20:04:40,Google Play,POSITIVE,0.9998249411582947,"['cruncyroll', 'the best anime', 'app hindi']",joy,"{'cruncyroll': 'Positive', 'the best anime': 'Positive', 'app hindi': 'Positive'}",review
it is bad app when I using this app this app said me for premium but I have no money,1,2025-07-28 19:54:33,Google Play,NEGATIVE,-0.9996253252029419,"['bad app', 'this app', 'this app', 'premium', 'no money']",sadness,"{'bad app': 'Negative', 'this app': 'Negative', 'premium': 'Negative', 'no money': 'Negative'}",review
amazing,5,2025-07-28 19:32:50,Google Play,POSITIVE,0.999875545501709,[],joy,{},review
dis app very bad 😞 ane episode the money 💵😡 sorry please don't install,1,2025-07-28 19:27:17,Google Play,NEGATIVE,-0.9991942048072815,"['dis app', 'very bad 😞 ane episode', 'the money']",sadness,"{'dis app': 'Negative', 'very bad 😞 ane episode': 'Negative', 'the money': 'Negative'}",review
good app sar 👍,5,2025-07-28 19:16:05,Google Play,POSITIVE,0.9995635151863098,['good app sar'],joy,{'good app sar': 'Positive'},review
Awesome 👍😎,4,2025-07-28 19:15:13,Google Play,POSITIVE,0.9998607635498047,['awesome 👍'],joy,{'awesome 👍': 'Positive'},review
"no paragraph, just pure peak",5,2025-07-28 18:55:11,Google Play,POSITIVE,0.986989438533783,"['no paragraph, just pure peak']",neutral,"{'no paragraph, just pure peak': 'Positive'}",review
"I've downloaded some episodes to watch offline, now they won't show up. fee like I've wasted my money",1,2025-07-28 18:42:20,Google Play,NEGATIVE,-0.9995728135108948,"['some episodes', 'fee', 'my money']",sadness,"{'some episodes': 'Negative', 'fee': 'Negative', 'my money': 'Negative'}",review
super,5,2025-07-28 18:36:33,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
server issue,1,2025-07-28 18:36:06,Google Play,NEGATIVE,-0.9969262480735779,['server issue'],neutral,{'server issue': 'Negative'},bug_report
aot and death note nhi hai,4,2025-07-28 18:31:49,Google Play,NEGATIVE,-0.9352164268493652,['aot and death note'],sadness,{'aot and death note': 'Negative'},review
When will you add Attack on Titan? Please add Jujutsu Kaison S2 for free (without premium) in hindi.👍🏻,5,2025-07-28 18:21:06,Google Play,NEGATIVE,-0.9982877373695374,"['attack', 'titan', 'jujutsu kaison s2', 'premium', 'hindi.']",neutral,"{'attack': 'Neutral', 'titan': 'Neutral', 'jujutsu kaison s2': 'Neutral', 'premium': 'Neutral', 'hindi.': 'Neutral'}",feature_request
it's great,4,2025-07-28 18:16:52,Google Play,POSITIVE,0.9998691082000732,[],joy,{},review
nice 💯,4,2025-07-28 18:07:54,Google Play,POSITIVE,0.9998424053192139,['nice 💯'],neutral,{'nice 💯': 'Positive'},review
all I wanted was not to watch the anime with adds thanks,5,2025-07-28 17:56:12,Google Play,POSITIVE,0.9964877367019653,"['the anime', 'adds']",neutral,"{'the anime': 'Negative', 'adds': 'Neutral'}",feature_request
I think it's great,5,2025-07-28 17:53:26,Google Play,POSITIVE,0.9998723268508911,[],joy,{},review
more animes indeed in india,4,2025-07-28 17:49:56,Google Play,POSITIVE,0.9714269638061523,"['more animes', 'india']",neutral,"{'more animes': 'Neutral', 'india': 'Positive'}",review
nice,5,2025-07-28 17:39:56,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
"The app quality is good overall, but here starts the problem I bought a fan membership first to test the waters now I want to subscribe annual mega fan membership but I couldn't upgrade because there was always a pop-up saying something went wrong on our site, please try again. I lost enough of my patience. Mega fan subscription is available but the annual plan is not available for subscription 😑",3,2025-07-28 17:37:11,Google Play,NEGATIVE,-0.9959512948989868,"['the app quality', 'the problem', 'a fan membership', 'the waters', 'annual mega fan membership', 'our site', 'my patience', 'mega fan subscription', 'the annual plan', 'subscription']",sadness,"{'the app quality': 'Positive', 'the problem': 'Negative', 'a fan membership': 'Neutral', 'the waters': 'Neutral', 'annual mega fan membership': 'Negative', 'our site': 'Negative', 'my patience': 'Negative', 'mega fan subscription': 'Negative', 'the annual plan': 'Negative', 'subscription': 'Negative'}",bug_report
Please add free Animes!,4,2025-07-28 17:24:42,Google Play,POSITIVE,0.9572572708129883,['free animes'],neutral,{'free animes': 'Positive'},feature_request
"DO NOT DOWNLOAD THIS APP!! For the past few years, I have received a monthly charge for a premium account I no longer own or use. Account deletion requires approval and is a sketchy unmarked process with no communication to a real team regarding problems. This app is a scam and is deliberately preying on people looking for a global anime streaming service. Most episodes of shows or most shows all together are not available to those using a free account and will require a premium account.",1,2025-07-28 17:21:05,Google Play,NEGATIVE,-0.9997883439064026,"['this app', 'the past few years', 'a monthly charge', 'a premium account', 'account deletion', 'approval', 'a sketchy unmarked process', 'no communication', 'a real team', 'problems', 'this app', 'a scam', 'people', 'a global anime streaming service', 'most episodes', 'shows', 'most shows', 'a free account', 'a premium account']",anger,"{'this app': 'Negative', 'the past few years': 'Negative', 'a monthly charge': 'Negative', 'a premium account': 'Negative', 'account deletion': 'Negative', 'approval': 'Negative', 'a sketchy unmarked process': 'Negative', 'no communication': 'Negative', 'a real team': 'Negative', 'problems': 'Negative', 'a scam': 'Negative', 'people': 'Negative', 'a global anime streaming service': 'Negative', 'most episodes': 'Negative', 'shows': 'Negative', 'most shows': 'Negative', 'a free account': 'Negative'}",bug_report
needs more dubbed episodes,3,2025-07-28 16:57:09,Google Play,NEGATIVE,-0.9989691972732544,['more dubbed episodes'],neutral,{'more dubbed episodes': 'Negative'},review
it is lagging and hanging,3,2025-07-28 16:52:56,Google Play,NEGATIVE,-0.9996343851089478,[],sadness,{},review
when i try to purchase 1 year membership it shows me something went wrong from our side pls fix this issue.,1,2025-07-28 16:40:56,Google Play,NEGATIVE,-0.9996639490127563,"['1 year membership', 'our side', 'this issue']",sadness,"{'1 year membership': 'Neutral', 'our side': 'Negative', 'this issue': 'Negative'}",bug_report
"5 ads instead of one without subscription basically a flood of ads at the start, halfway, and end",2,2025-07-28 16:38:03,Google Play,NEGATIVE,-0.9967503547668457,"['5 ads', 'subscription', 'basically a flood', 'ads', 'the start']",neutral,"{'5 ads': 'Neutral', 'subscription': 'Neutral', 'basically a flood': 'Negative', 'ads': 'Negative', 'the start': 'Negative'}",review
Amazing 👏,5,2025-07-28 16:32:59,Google Play,POSITIVE,0.9998632669448853,['amazing 👏'],surprise,{'amazing 👏': 'Positive'},review
this is the waste app I don't like this app,1,2025-07-28 16:32:02,Google Play,NEGATIVE,-0.9997703433036804,"['the waste app', 'this app']",disgust,"{'the waste app': 'Negative', 'this app': 'Negative'}",review
vary good,5,2025-07-28 16:30:59,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
I like this app very much it has all my fav animes such as Dan Da Dan but there are 2 problems the constant ads and the premium subscription if had money I would pay for it but I don't and that's why I only gave it 4 stars I hope You fix this...,4,2025-07-28 16:01:25,Google Play,NEGATIVE,-0.9870308041572571,"['this app', 'all my fav animes', 'dan da dan', '2 problems', 'the constant ads', 'the premium subscription', 'money', '4 stars']",sadness,"{'this app': 'Positive', 'all my fav animes': 'Positive', 'dan da dan': 'Positive', '2 problems': 'Negative', 'the constant ads': 'Negative', 'the premium subscription': 'Negative', 'money': 'Negative', '4 stars': 'Negative'}",bug_report
👍👍👍♥️♥️Hindi dubbed,5,2025-07-28 15:25:09,Google Play,POSITIVE,0.5580472946166992,"['♥️♥', '️hindi']",neutral,"{'♥️♥': 'Neutral', '️hindi': 'Neutral'}",review
This aap is very good,5,2025-07-28 15:15:59,Google Play,POSITIVE,0.9998584985733032,['this aap'],joy,{'this aap': 'Positive'},review
good app,5,2025-07-28 15:03:06,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
cool app,5,2025-07-28 14:56:45,Google Play,POSITIVE,0.999824583530426,['cool app'],neutral,{'cool app': 'Positive'},review
this app is very good 👍,5,2025-07-28 14:52:10,Google Play,POSITIVE,0.9998088479042053,['this app'],joy,{'this app': 'Positive'},review
👍,5,2025-07-28 14:40:09,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
hey you remove primium or i will rate it 1 starrrrrr,2,2025-07-28 14:30:18,Google Play,NEGATIVE,-0.9541262984275818,['primium'],neutral,{'primium': 'Negative'},review
Good App. #NarutoShippudenTeluguDub,5,2025-07-28 14:14:05,Google Play,POSITIVE,0.9980119466781616,['good app'],joy,{'good app': 'Positive'},review
This app is best anime app i like this app,5,2025-07-28 13:48:24,Google Play,POSITIVE,0.9996216297149658,"['this app', 'best anime app', 'this app']",joy,"{'this app': 'Positive', 'best anime app': 'Positive'}",review
Thanks for sharing,5,2025-07-28 13:45:26,Google Play,POSITIVE,0.9997785687446594,['thanks'],joy,{'thanks': 'Positive'},review
very good,3,2025-07-28 13:37:46,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
I love anime,5,2025-07-28 13:31:57,Google Play,POSITIVE,0.9995185136795044,[],joy,{},review
some episodes and seasons not dubbed like Naruto supidden i hope they dubbed qukliy,3,2025-07-28 13:07:32,Google Play,NEGATIVE,-0.9854249358177185,"['some episodes', 'seasons', 'naruto supidden', 'qukliy']",neutral,"{'some episodes': 'Negative', 'seasons': 'Negative', 'naruto supidden': 'Negative', 'qukliy': 'Positive'}",review
a lot of anime,5,2025-07-28 13:03:46,Google Play,POSITIVE,0.9801933169364929,"['a lot', 'anime']",neutral,"{'a lot': 'Positive', 'anime': 'Positive'}",review
fantastic app!! with lots of best anime! but some of the anime r not in crunchyroll like : the fragment flower bloom with dignity... (it's only netflix) nvm...it's great but it has lots of adds until u don't pay..,4,2025-07-28 13:01:45,Google Play,POSITIVE,0.9973377585411072,"['fantastic app', 'lots', 'best anime', 'the anime r', 'crunchyroll', 'dignity', 'only netflix', 'nvm', 'lots', 'adds']",joy,"{'fantastic app': 'Positive', 'lots': 'Positive', 'best anime': 'Positive', 'the anime r': 'Negative', 'crunchyroll': 'Negative', 'dignity': 'Neutral', 'only netflix': 'Neutral', 'nvm': 'Positive', 'adds': 'Negative'}",feature_request
osm,5,2025-07-28 12:52:26,Google Play,NEGATIVE,-0.9950666427612305,['osm'],neutral,{'osm': 'Positive'},review
"to much data consuming 20 to 30 minutes it consumes 1gb data in High quality. so please fix this . and add pictures quality like 360p, 480p, 720p",4,2025-07-28 12:45:32,Google Play,NEGATIVE,-0.9680993556976318,"['much data', '20 to 30 minutes', '1gb data', 'high quality', 'pictures', 'quality', '360p', '720p']",neutral,"{'much data': 'Negative', '20 to 30 minutes': 'Negative', '1gb data': 'Negative', 'high quality': 'Negative', 'pictures': 'Negative', 'quality': 'Negative', '360p': 'Negative', '720p': 'Negative'}",bug_report
I support you pls darling in the franxx season 2 ko le aou pls 😢😭😭😭😢 Kasey vi pls,5,2025-07-28 12:10:55,Google Play,POSITIVE,0.99826979637146,"['the franxx season', '😭😢 kasey']",joy,"{'the franxx season': 'Positive', '😭😢 kasey': 'Positive'}",review
anime be so cool until the just decides not to work that day,3,2025-07-28 11:45:42,Google Play,NEGATIVE,-0.9530882239341736,[],neutral,{},review
Searches filtered for dubs will contain some results for subtitle only content which wastes time. The Android TV version of the app is missing functions of the mobile version. There should be a browse filter to exclude watch history content from a search. The History function should show only the most recently watched episode of a given series or there should be a filter to enable this There should be a frame stepping feature.,1,2025-07-28 11:45:00,Google Play,NEGATIVE,-0.9996870756149292,"['searches', 'dubs', 'some results', 'subtitle only content', 'time', 'the android tv version', 'the app', 'missing functions', 'the mobile version', 'a browse filter', 'watch history content', 'a search', 'the history function', 'only the most recently watched episode', 'a given series', 'a filter', 'a frame stepping feature']",neutral,"{'searches': 'Negative', 'dubs': 'Negative', 'some results': 'Negative', 'subtitle only content': 'Negative', 'time': 'Negative', 'the android tv version': 'Negative', 'the app': 'Negative', 'missing functions': 'Negative', 'the mobile version': 'Negative', 'a browse filter': 'Negative', 'watch history content': 'Negative', 'a search': 'Negative', 'the history function': 'Negative', 'only the most recently watched episode': 'Negative', 'a given series': 'Negative', 'a filter': 'Negative', 'a frame stepping feature': 'Negative'}",feature_request
it app is very good but we can only pay from credit card it was vary good to pay from e-sawa because it is easy to pay from e-sawa,5,2025-07-28 11:42:01,Google Play,NEGATIVE,-0.6867449283599854,"['credit card', 'sawa', 'sawa']",neutral,"{'credit card': 'Positive', 'sawa': 'Positive'}",review
You can no longer select your resolution.,1,2025-07-28 11:36:12,Google Play,NEGATIVE,-0.9989830851554871,['your resolution'],neutral,{'your resolution': 'Negative'},review
